,tree
513225,0
520835,0
443037,1
429225,0
454219,0
466024,0
456533,0
320955,1
399956,0
341383,1
241871,0
489431,0
21386,0
242684,1
258287,1
92828,0
472132,0
541887,0
496144,0
211196,1
536285,0
462971,0
49666,0
568227,0
405052,0
110634,1
165497,1
41882,0
241358,1
17347,1
349888,0
503701,0
445308,1
77621,0
268732,0
509178,0
286795,0
9411,0
349254,0
321758,0
538560,1
411444,1
407910,1
475786,0
134938,0
539952,0
294009,1
124542,0
286183,1
72832,0
154172,0
35027,0
87915,0
290105,1
13301,0
438581,0
341155,0
64051,0
536638,0
163742,0
280123,1
294700,1
40472,1
466893,1
210279,0
124339,0
206861,1
447768,0
481733,0
278170,0
469916,0
224331,1
77019,0
71072,1
98072,1
524525,0
547185,0
455609,1
58357,0
161118,1
214927,0
247974,1
241681,1
62016,0
306494,1
190287,0
160438,0
63758,0
371009,1
203428,1
488373,0
354178,0
560685,0
423800,1
179442,0
51086,0
230694,1
99505,1
195548,0
48043,0
562539,0
176779,0
327097,1
59105,1
402265,0
265997,0
316747,1
186456,1
432754,1
339542,0
409188,0
332647,1
285993,1
6358,0
328012,0
540165,0
75751,0
151337,0
88420,0
395916,1
279333,1
341120,1
395825,0
537691,0
525958,0
276390,1
374118,0
388967,0
207596,1
464017,0
207716,1
415466,0
381121,0
73442,0
8216,0
436417,0
227666,1
564024,0
27594,0
466802,0
378435,0
466781,0
421808,0
492322,0
580232,1
309734,1
133093,0
28670,1
426199,0
465406,1
15511,0
531132,0
22689,1
226317,1
347618,0
455323,1
224372,0
282683,0
28605,1
195006,0
326481,1
420620,0
201143,1
516726,0
398696,0
498237,0
573901,0
184100,0
182618,0
400714,0
262124,1
560011,0
17034,1
96584,0
529539,0
363135,1
179549,0
416864,0
175512,0
296481,1
183833,0
136099,0
358934,1
212122,1
494395,0
136272,0
140442,0
382305,1
377608,1
425753,0
533594,0
51840,0
506149,0
322529,0
219309,0
93059,0
378336,0
163536,1
30536,1
478320,0
96596,0
125678,0
154369,0
160454,0
396336,0
52452,1
163557,1
533315,0
568513,0
569802,0
80416,1
344900,1
23505,0
374538,1
126789,0
42293,0
183217,0
419280,0
340946,1
454874,1
54667,0
337494,0
7725,0
141077,0
53371,0
59723,0
225377,0
104819,1
93046,1
14087,0
199601,0
8992,0
490771,0
550944,0
219589,0
21418,1
489999,0
28306,1
276764,0
290308,1
387365,1
396352,0
447861,1
464163,0
511285,0
297875,1
521595,0
399238,1
512315,0
301759,1
113577,0
542326,0
526198,0
69098,0
569,0
269054,1
494534,0
18606,0
34848,0
416883,0
108263,1
346599,0
89102,0
507049,0
500647,0
44478,0
396275,0
550257,0
219576,0
428816,1
119163,0
194825,0
223316,1
24443,0
572385,0
401948,1
345436,0
106881,1
377587,1
488395,0
511169,0
410966,0
248209,1
145120,0
332491,1
138280,0
101426,1
11977,0
327363,1
201014,1
328288,1
352429,0
461729,1
220647,0
174437,1
255531,1
210151,1
470808,0
32228,1
576941,0
29805,0
460916,1
289043,1
368843,1
569558,0
279130,1
122438,0
80567,1
406061,1
332788,1
489905,0
75511,1
173269,1
573613,0
426448,0
314842,0
50612,0
543259,0
32759,0
236061,1
580783,0
398401,1
228667,1
53438,0
110768,1
553862,0
69585,1
398786,1
57512,0
4756,0
48516,0
109429,1
415224,1
528941,0
518510,0
69415,1
407566,1
110630,1
355721,0
392655,0
53748,0
55359,0
134630,0
272404,1
578676,0
43488,0
486004,0
196634,1
375011,1
72558,1
375054,1
482304,0
507383,0
441322,0
200903,1
280913,1
202648,1
268926,1
202857,1
394838,0
247458,1
373332,1
249084,1
166644,0
349215,0
308360,1
140291,1
176923,0
446982,1
146815,0
503084,0
518343,0
478529,0
84136,1
93960,1
468557,0
553185,0
396939,1
446069,1
156231,0
533633,0
329983,0
153195,0
64723,0
435319,0
142216,0
75179,0
424654,0
212316,1
207430,1
276406,0
245888,1
418713,0
368877,1
20640,0
537735,0
278465,0
43438,0
164831,0
104206,0
303042,0
140407,1
457201,0
412130,0
371422,1
3840,0
495684,0
494145,0
524447,0
359869,1
68139,0
215873,0
138970,0
432809,0
205904,1
480535,0
573593,0
374584,1
250503,1
316046,1
414011,0
396171,0
21603,0
564713,0
554763,0
31970,1
158587,0
284106,0
119840,0
426498,0
192661,1
353762,0
79920,1
395090,0
326400,0
231078,0
336863,0
537715,0
233090,1
52964,1
257091,1
15890,0
529520,0
390102,0
35050,0
326458,1
140417,1
401940,0
167399,1
478852,0
237913,1
70269,1
215657,1
230780,0
373097,1
96953,0
402351,0
233922,1
29013,0
256830,1
2686,1
549753,0
71750,1
166786,0
283105,1
157056,0
471585,0
493879,0
262290,0
88515,0
203697,0
516800,0
163337,1
383075,1
38734,0
516971,0
336044,1
106352,1
561850,0
387225,1
174930,1
461964,1
481803,0
468672,0
398134,0
121315,0
140607,0
481557,0
153809,1
96880,0
539161,0
364367,0
224577,1
471145,0
116293,0
31225,1
457732,1
541067,1
388435,0
230069,1
14059,0
289769,1
341679,0
2350,0
138620,0
409076,0
550927,0
522493,0
365205,1
79926,0
112042,1
437354,0
395491,0
489418,0
350753,0
458862,0
202521,1
540853,1
527263,0
158789,0
26612,0
538614,0
431646,0
30083,0
473715,0
282923,1
219607,0
30637,0
200339,1
11335,1
514856,0
265528,0
356825,0
442387,1
544679,1
102163,1
371832,0
543738,0
518637,0
123088,0
258336,1
135319,0
340151,0
558706,0
382885,1
56016,0
301358,1
337057,0
10354,0
171710,0
177193,0
197145,1
115951,0
312116,1
166735,0
483112,0
107238,1
568332,0
499773,0
466236,1
157510,0
78836,0
473647,0
477038,0
365458,0
516547,0
477872,0
344980,0
124162,0
110531,1
283117,1
335568,1
46019,0
542322,0
242254,1
446692,1
464053,0
259566,1
291479,1
345637,1
269061,1
554366,0
493468,0
65081,0
86847,0
471478,0
50784,0
459470,1
19286,0
302606,1
571446,0
332184,1
199527,0
556873,0
541053,0
227159,0
552000,0
434970,1
273389,0
109823,1
403190,0
469897,0
292017,1
393251,0
278265,1
277257,1
486122,0
31128,1
66890,0
153122,0
35174,0
443046,0
415393,0
508613,0
228613,1
300447,1
464343,1
227508,1
472131,0
253865,1
386954,1
538976,0
341112,0
487785,0
300083,1
120658,0
515445,0
554141,0
541763,0
497216,0
140651,1
280439,1
11981,0
439618,1
464685,0
255672,1
245289,1
354598,0
172913,0
148423,0
11040,0
430288,0
119149,0
509416,1
235759,1
144350,0
96666,0
95701,0
490280,0
118522,0
204715,1
293703,1
32012,0
31391,0
158476,0
411431,0
107376,1
434688,0
507214,0
329412,0
168621,1
13521,1
96565,0
8697,0
57554,0
185665,0
307579,0
363688,1
38538,0
80815,1
456928,0
248272,1
454450,0
157225,0
339155,0
447536,1
23587,0
499185,0
168074,1
268057,1
181263,0
241271,1
263450,1
376997,0
401919,0
543056,0
530579,0
497622,0
26493,1
445948,1
276055,0
62451,1
185557,0
453048,0
154973,0
413974,0
537874,0
350513,0
305400,0
377104,0
520276,0
491621,0
464203,1
438022,0
74541,1
36659,1
27678,0
411573,0
433285,0
106331,1
565462,0
356062,0
375701,0
200837,1
212095,0
341761,0
117244,0
69731,0
541562,0
192272,0
516906,0
10702,0
563658,0
79447,0
484026,0
381359,0
396343,0
238776,1
330961,1
394311,1
31538,1
326936,1
297360,1
63546,1
145281,0
423133,0
102395,1
172625,0
544277,0
320344,0
156104,0
467650,1
155764,0
70514,1
337663,0
95839,1
492880,0
19354,0
536917,1
22631,0
470011,0
567583,0
443437,1
263561,1
467638,1
95392,1
267996,1
553534,0
468739,0
372523,1
220727,0
423236,0
93651,0
9353,1
159451,0
134205,0
420370,0
153997,0
86200,1
46752,0
569509,0
544793,1
573201,0
95514,0
488780,0
576002,1
437057,1
396255,0
395907,1
143104,0
535619,0
353123,0
510955,0
109223,1
339082,1
279393,1
368339,0
153349,0
35824,1
410768,1
88826,1
164758,0
170268,1
447392,1
380308,1
271791,1
236598,1
307284,1
147283,0
240575,1
293175,1
349739,0
182339,0
417432,0
411853,0
208735,1
341714,1
44197,0
479383,0
297460,1
481589,0
48013,0
240135,1
458190,0
497460,0
365448,0
137035,0
28243,1
208262,0
468750,0
298918,1
450998,1
66056,0
112332,1
20826,0
60043,0
35469,0
22112,0
512580,0
449337,1
89561,0
544459,0
274468,0
505194,0
454330,1
89565,1
374277,0
497021,0
440755,0
555394,0
151604,0
578634,0
245103,1
410628,1
306447,1
579176,0
110871,1
31236,1
497827,0
178622,0
243010,1
190420,0
313005,1
163316,1
26449,0
487706,0
500286,0
450073,1
202439,1
227390,1
22529,0
300455,1
344688,1
464909,1
493325,0
571617,0
314198,1
89584,1
452729,0
82786,0
205956,1
250736,1
244625,0
517572,0
549480,0
211379,1
313860,1
510600,0
2657,0
503246,0
435625,0
389892,0
444982,1
406020,1
341494,1
256695,1
126978,0
136454,0
18488,0
450766,1
553725,0
245169,1
181168,0
497696,0
229596,0
551407,0
362786,1
438804,0
276569,0
492555,0
349761,0
61265,0
187144,0
234857,0
485162,0
390304,0
474781,0
513475,0
320780,1
84539,0
1990,0
113397,0
551428,0
547880,0
138068,0
512810,0
499790,0
327417,1
508394,0
121965,0
455438,0
397812,0
118149,0
246565,1
68769,0
411524,0
404987,0
348203,0
476151,0
515539,0
315568,1
36057,0
566272,0
1245,0
129773,0
542959,0
457701,0
281331,1
174067,1
409840,1
147798,0
305312,0
1785,0
179859,0
553839,0
126899,0
374900,1
230735,0
511993,0
11550,1
285940,1
47690,0
542096,0
328171,1
156542,0
87371,1
417846,0
408612,1
534904,0
560066,0
92384,1
442948,1
408852,1
70354,1
370597,1
40048,1
186184,0
305987,1
289415,1
355099,0
513782,0
134047,0
551141,0
338362,1
538575,0
363489,1
15305,0
377685,0
309462,1
300075,1
397450,0
186539,1
250181,1
49085,0
489750,0
32784,0
226633,1
41514,0
214481,0
103667,0
1582,1
569405,0
204258,0
262606,1
412789,0
478596,0
158338,0
150481,0
97128,1
23836,0
443955,1
179253,0
116886,0
75221,0
578504,0
123647,0
369656,1
512641,0
558864,0
50491,0
323857,0
257668,0
432040,0
379876,1
414617,1
218401,0
142466,0
116222,0
56461,0
33208,0
289924,1
506279,0
508789,0
396091,1
504023,0
2859,1
10960,1
382383,1
448373,1
324904,0
477081,0
580765,0
428361,0
87672,1
209978,1
281856,0
69265,0
49474,0
488575,0
89879,0
307612,1
408010,1
69824,0
338128,1
141871,0
16834,0
382480,1
382545,1
285061,1
346391,0
20042,1
406879,1
373002,1
262578,0
419460,0
114650,1
503034,0
137738,0
376670,1
490946,0
380046,0
395621,0
445544,1
295591,1
185769,0
198409,0
428756,0
415262,0
130846,0
265527,0
567677,0
396158,0
132227,0
539183,0
534986,0
142520,0
497641,0
188759,1
271594,1
502808,0
292383,1
448005,1
439384,0
129759,0
235473,0
344458,0
286285,1
9281,0
393068,0
133868,0
44434,0
181691,0
273298,0
88603,0
432828,0
270377,1
383644,1
104685,1
398333,0
429011,0
555175,0
575801,0
465468,1
377250,1
211809,0
469260,0
254583,1
88343,1
192977,1
400185,0
87942,1
231418,1
375726,0
468643,0
228986,1
172681,0
566113,0
154993,0
503146,0
218976,0
487099,0
557197,0
256068,1
465963,1
15108,0
202645,1
65463,1
17774,1
157876,0
480857,0
257201,0
81162,1
555254,0
331449,1
264649,0
128795,0
484807,0
469609,0
95539,0
498938,0
519383,0
401709,1
107487,1
43148,0
108269,1
49415,0
436937,1
50745,0
460910,1
522574,0
427497,0
293558,1
392761,0
42551,0
439986,0
99864,0
36126,0
500415,0
563929,0
441481,0
92268,1
4368,0
43431,0
199830,1
516212,0
90197,0
575849,0
67839,0
133141,0
247200,0
133743,0
520337,0
455039,0
357446,0
515043,0
235592,0
261890,0
508383,1
350474,0
510846,0
574740,0
88416,0
484799,0
365354,0
425503,0
436467,0
146661,0
379565,1
348577,0
117171,0
264389,0
339511,1
26081,0
320108,1
396193,0
252701,1
450722,1
559015,1
21590,1
437125,0
150305,0
253708,0
351352,0
28313,0
401336,0
34280,0
26358,0
233713,1
413932,0
365484,0
116488,0
269930,1
160262,0
338537,0
328735,0
326353,1
362301,1
550336,0
259648,0
518689,0
410909,1
8692,0
260667,1
397069,1
436895,1
397617,0
546704,0
566362,0
83053,1
286405,1
474139,0
461873,1
420784,0
274616,0
186287,1
446263,1
56743,0
133808,0
25787,0
461750,0
384813,0
447825,1
45145,0
409775,1
167467,1
249654,1
125540,0
524306,0
517650,0
493155,0
418988,0
15358,0
320277,0
339811,1
256818,0
292118,1
322520,0
478119,0
172975,0
106371,1
520879,0
491895,0
229615,0
563835,0
534238,0
421034,0
252810,1
32995,0
538710,0
492808,0
272214,1
509126,0
96225,0
472452,0
303951,0
70800,1
520849,0
178151,1
106795,1
580831,0
438788,0
398234,0
224027,0
123615,0
193519,1
526834,0
290556,1
218425,0
288432,1
187312,0
179900,0
239749,1
234173,0
107923,0
265071,1
381978,1
135758,0
319251,1
68182,0
567721,0
270979,1
129589,0
393976,0
541599,0
193343,1
66385,0
168918,0
447509,1
253221,1
368731,1
153977,0
552486,0
473811,0
8206,0
212963,1
284599,0
322131,0
152970,0
377058,1
262469,0
442001,0
554431,0
178595,1
268637,0
345514,1
140225,0
202783,1
539154,0
41963,0
271846,1
444640,1
206602,1
498801,0
452738,0
45926,0
105087,1
549818,0
160151,1
553304,0
531874,0
287004,1
288875,1
223761,0
182240,0
454582,0
352785,0
331184,1
244286,1
319078,1
99941,1
531683,0
299650,1
288963,1
489458,0
300376,1
156407,0
423270,0
426968,0
239075,1
518150,0
488034,0
395898,0
517689,0
193533,0
322354,0
17671,0
301586,1
487001,0
231863,1
452902,0
413360,1
76458,0
272132,1
200074,1
72774,1
440036,0
444437,1
580581,0
369229,0
125675,0
172743,1
517673,0
263216,0
320016,1
472806,0
65114,0
311386,0
173568,0
164895,0
246863,1
298679,1
42192,0
246432,1
303080,0
26793,0
299648,1
553030,0
476728,0
2359,0
372694,1
105746,1
194797,0
299637,1
245917,1
523637,0
114734,0
304821,1
515145,0
127987,0
248185,1
314163,0
462122,1
362283,0
390766,0
76760,0
332367,1
505197,0
490376,0
283761,0
441455,0
124948,0
473500,0
547841,0
579903,1
229224,1
262998,0
36411,0
349418,0
165782,0
561477,0
361288,1
87874,0
548791,0
503358,0
558148,0
310648,1
76373,0
435234,1
365095,1
295202,1
91130,1
370591,0
344970,1
257697,0
30014,0
398550,1
271858,0
219375,0
484003,0
361072,1
21794,0
86821,1
293067,1
26167,0
217116,1
207151,1
110333,1
63222,1
327103,1
367637,0
173411,0
374035,0
134216,0
256474,0
37631,0
119067,0
335507,1
189078,1
486572,0
113767,0
542284,0
323585,0
494263,0
313004,1
204687,1
69979,0
355103,0
447950,0
192869,0
189844,0
22772,1
334853,1
99139,1
326631,1
95904,0
120174,0
512312,0
972,0
396892,1
390403,0
127199,0
535843,0
427870,0
451654,1
506336,0
408340,1
65726,0
86361,0
124710,1
107913,1
211971,1
267255,0
281106,1
122004,0
575134,0
446375,1
181966,0
73491,0
269153,1
333963,1
238951,1
57172,0
580418,1
504260,1
392630,0
93536,0
533193,0
458342,0
8884,0
425933,0
239331,1
155711,0
335588,0
332428,1
242080,1
498304,0
332222,1
571336,0
200996,1
334463,0
293265,1
514513,0
320703,0
479268,0
87290,0
343402,0
275367,1
226518,1
183388,1
132546,0
525138,0
404561,0
407347,0
109769,1
149288,0
431181,1
165304,0
173462,0
309451,1
135555,0
256246,0
521533,0
574603,1
480435,0
333843,1
106518,0
225661,1
163631,0
71243,0
267415,0
19921,1
266922,1
97231,1
494794,0
217133,1
396698,0
94422,0
4366,0
368185,1
267961,1
250660,1
160494,0
474953,0
46521,0
10193,0
2966,0
509991,0
451409,0
81273,0
82947,1
426407,1
138609,0
273479,0
421495,0
447505,0
478288,0
10506,0
513206,0
228019,1
443944,1
350224,0
162195,0
129714,0
56561,0
345123,0
516371,0
474812,0
392611,0
70437,0
418962,0
166270,0
244407,1
488288,0
506708,0
171423,0
576205,1
138650,0
95008,0
264139,1
22291,0
279269,1
561730,0
362431,1
240022,1
83001,0
238252,1
176601,0
84424,0
214929,0
12020,1
362470,1
79236,1
457522,0
374649,1
461202,1
293529,1
490516,0
42379,0
398062,0
163497,1
215191,1
424429,0
393026,0
341694,0
141342,0
513227,0
377097,0
267935,1
352406,0
119088,0
3271,0
401228,0
434363,1
237011,1
126164,0
320111,0
535002,0
62311,1
548685,0
24300,1
119323,0
330405,0
39313,0
537928,0
455063,0
217247,0
93520,0
359650,0
269379,1
163968,0
516685,0
131643,0
335777,1
117221,0
354850,0
289232,1
509715,0
219066,0
383963,1
514659,0
519086,0
511072,0
196632,1
54525,0
47640,0
356145,0
522376,0
110780,1
565679,0
413978,0
347493,0
222891,0
321369,1
125100,0
183684,1
293009,1
82945,1
195763,0
46809,0
180821,0
530553,0
365064,0
287184,0
18436,1
404441,1
533226,0
135787,0
309655,1
364599,0
138346,0
380027,1
425253,0
72249,1
461883,1
110013,1
504450,0
219600,0
438214,0
202797,1
44684,0
365178,1
255090,1
59160,0
173931,1
262054,0
19275,1
4636,0
437906,0
263669,0
255517,1
456151,1
357169,0
87856,0
231449,1
218462,1
4544,0
575975,1
259171,1
259136,1
249313,1
282247,0
567556,0
312767,1
311694,0
462020,1
250902,1
431182,1
453472,1
235428,0
476389,0
484806,0
174223,1
96759,0
225370,0
501669,0
383929,1
35415,0
411004,0
183817,0
215278,0
448054,1
105882,1
273880,0
356436,0
136221,0
296272,0
455730,0
448512,1
331784,1
111082,1
192688,0
69381,0
78477,0
190166,0
326343,0
175202,0
523662,0
292949,1
425835,0
60194,0
138259,0
273385,0
497497,0
480973,0
353343,1
509148,1
99400,1
289952,1
105315,1
15164,0
270387,1
260490,1
70202,0
269292,1
557026,0
71763,0
397983,0
424901,0
228203,0
20019,1
237448,1
222536,1
90005,0
28616,1
391187,0
522265,0
556997,0
275580,1
477348,1
562266,0
115676,0
349918,0
187614,0
110049,1
408709,1
192206,0
531581,0
195435,0
259102,0
551977,0
472171,1
4640,0
513203,0
331035,1
20658,1
327643,0
45837,0
169758,1
383721,1
278720,0
471563,0
373342,1
250981,1
421453,1
544874,0
363498,1
377439,0
259131,1
441819,0
23098,0
219594,0
341456,1
350697,0
475294,0
151309,1
193967,0
278112,0
172033,0
54102,0
539632,0
559375,0
214136,0
482099,0
36924,1
492872,0
260516,1
466366,1
365315,0
191023,0
355456,0
232832,1
349479,0
65246,0
503835,0
14381,1
163114,1
87336,1
149595,0
384394,0
411424,0
147170,0
508111,0
356805,0
3588,0
140219,0
165658,0
329424,0
429507,1
190987,0
125293,0
186088,1
466536,1
268935,1
517143,0
363712,1
96395,0
293827,1
11032,0
319771,1
179741,0
473530,0
379152,1
251375,1
330851,1
332884,1
260496,1
191483,0
137463,0
565983,0
52935,0
225425,0
466122,1
446109,0
112681,0
219910,0
507511,0
138139,0
410947,0
394518,0
54554,0
186783,1
348598,0
302317,1
30466,0
321600,1
336820,0
42900,0
210429,0
21128,1
501985,0
145901,0
205188,1
222011,0
152954,0
324271,0
362487,1
414097,1
291088,1
550719,0
533908,0
434979,0
41069,0
126038,0
489233,0
573931,0
42612,0
428427,0
451887,0
386922,1
398539,1
383839,1
370425,1
36823,0
406798,1
549682,0
179348,0
175851,0
21633,0
86997,0
76819,0
213461,1
440473,0
226760,1
24308,0
495549,0
423642,0
249066,1
404525,1
71803,0
23000,0
42103,0
126794,1
15140,0
378338,0
260947,1
425637,0
141504,0
173841,0
206538,1
271424,1
60496,0
23338,0
176339,0
245837,1
298228,1
287981,1
15624,0
53472,0
210062,1
574596,1
427232,0
169790,1
360124,0
49748,0
182817,0
346271,0
186017,0
10035,0
382791,1
381804,0
549430,0
345659,0
296286,0
572894,0
274619,0
361626,0
454568,0
338900,1
34027,0
283639,1
531866,0
281671,1
151352,1
479130,0
437235,0
191510,0
366087,0
59410,0
126032,0
116766,1
116888,0
484421,0
155645,0
484583,0
126790,0
237616,1
569656,0
122804,0
369546,1
348311,0
519595,1
455261,0
319700,1
378374,0
288566,1
381587,0
510473,0
217755,0
275439,0
449472,1
367259,0
317080,1
523334,0
35304,0
101742,1
402039,0
55291,0
553780,0
434107,0
453358,0
68493,0
417552,0
416316,0
288964,1
191316,0
13599,0
443011,1
402880,1
56790,0
81592,0
252273,1
251652,1
305041,0
246250,1
209389,0
300846,1
134873,0
528583,0
504497,0
359744,1
412602,0
198675,0
52130,0
580661,1
314849,0
113352,1
388123,0
359850,1
386675,1
24907,1
51092,0
471487,0
429034,0
308940,1
186646,1
225860,0
92344,0
478427,0
489141,0
480971,0
51107,0
323241,0
565179,0
82142,0
556681,0
305513,0
304521,1
502423,0
520102,0
265860,1
36576,0
324772,1
290241,1
41971,0
152784,0
529604,0
276461,0
117754,0
485418,0
125943,0
97254,1
151563,0
44086,0
209657,1
176700,0
317957,1
146756,0
200618,1
413169,1
513380,0
400872,0
332127,1
474097,0
250208,1
303135,0
71624,1
72997,0
319715,1
361552,0
427761,1
12814,1
246732,1
323709,1
320469,0
415737,1
254322,0
386381,1
257766,0
514014,0
193913,0
117073,1
478831,0
439360,0
219628,0
227219,1
511719,0
163089,1
260236,1
234614,0
256979,0
213808,1
70873,0
206724,1
475027,0
36799,1
220470,0
256564,0
461505,1
35946,1
563091,0
226182,0
88249,0
215920,1
259143,0
266761,0
340357,1
526269,0
444231,1
242602,1
459048,0
485453,0
19334,1
298978,1
574060,0
55923,0
109968,1
337044,0
93477,0
361614,0
159930,0
322628,0
23600,0
202834,1
36610,0
274419,0
511743,0
298246,0
226902,0
10551,0
405662,1
154351,0
231028,1
258759,1
510354,0
395395,0
381643,1
190668,0
55856,0
4554,0
199924,1
213706,1
49815,0
146253,0
450401,0
5953,0
256038,1
26456,0
514360,0
118388,0
458552,0
479036,0
149486,0
133485,0
353741,1
427966,1
282276,0
493480,0
325499,0
135730,0
35947,1
5491,0
323019,0
126706,0
382527,1
47284,0
122677,0
166366,1
269904,0
414638,0
267591,0
466017,1
298932,1
247088,0
194542,0
262908,0
7466,1
36444,1
22671,1
257168,1
528394,0
260826,1
44170,0
392573,0
187661,0
419595,0
331874,1
488304,0
458282,0
341375,0
464669,0
552179,0
63906,0
126534,0
408440,1
131640,0
430231,0
335462,0
328206,1
455185,1
50101,0
373589,0
212235,1
457759,0
275257,1
493147,0
572226,0
126703,0
338035,1
324059,0
215197,0
32202,0
454413,0
101293,0
226188,0
277962,0
341074,1
412483,1
408734,1
365097,1
161729,0
75025,1
473862,0
459952,1
222804,0
493982,0
387847,1
328958,0
524296,0
376435,0
517871,0
84862,0
203064,1
62652,1
130585,0
28499,1
579159,0
54181,0
480854,0
410692,0
505822,0
374244,1
198799,0
566641,0
444326,1
494901,0
180063,0
178093,0
47552,1
373805,0
156018,0
499632,0
475400,0
219509,0
223799,0
446644,0
98326,0
143467,0
169273,0
518307,0
75108,0
68448,0
25059,1
521163,0
153114,0
31695,1
91794,1
59870,0
124825,1
270289,1
172964,0
21266,1
172009,1
110410,1
490249,0
197902,0
